mechanism,efficiency_ratio,revenue_ratio,runtime,welfare,revenue,winner_id,topology_name,seed,instance_id,num_bidders
HoldBack,0.935454211069139,0.5126880727808695,1.2636184692382812e-05,93.02261824782835,50.98227824534834,120,STARLINK-200,0,71,200
LIA,0.9136180122849419,0.7846686334294559,9.393692016601562e-05,91.06724198939624,78.2138786244975,138,STARLINK-200,0,72,200
VCG,1.0,0.6763419207050916,1.2636184692382812e-05,99.67759037679077,67.41613292669403,138,STARLINK-200,0,72,200
HoldBack,0.8972630221982749,0.7168721363413304,1.2874603271484375e-05,89.43701598692097,71.45608715876604,138,STARLINK-200,0,72,200
LIA,0.8786888443716382,0.7916278272335918,9.512901306152344e-05,86.75710717139094,78.1611610151641,143,STARLINK-200,0,73,200
VCG,1.0,0.7786710413488804,1.3113021850585938e-05,98.73473155725799,76.88187623899225,143,STARLINK-200,0,73,200
HoldBack,0.8112757435878875,0.6873221353928046,1.4066696166992188e-05,80.10109276206494,67.8625665313699,143,STARLINK-200,0,73,200
LIA,0.9700568079985085,0.8243312357009576,9.584426879882812e-05,96.9346637870502,82.37277499933676,158,STARLINK-200,0,74,200
VCG,1.0,0.5693935261460638,1.1920928955078125e-05,99.92679087223028,56.8976678111995,158,STARLINK-200,0,74,200
HoldBack,0.9282309673662165,0.7383067247516721,1.2874603271484375e-05,92.75514175713192,73.77662168382163,158,STARLINK-200,0,74,200
LIA,0.9100921693491941,0.8296654646608765,9.393692016601562e-05,90.94126104719577,82.90459597902326,15,STARLINK-200,0,75,200
VCG,1.0,0.5617609161321673,1.1920928955078125e-05,99.92533076317727,56.134145354332304,15,STARLINK-200,0,75,200
HoldBack,0.9175803041170777,0.6135544395585848,1.2874603271484375e-05,91.68951539067578,61.309630314107444,15,STARLINK-200,0,75,200
LIA,0.9577018072030181,0.7361658794428952,0.00010895729064941406,95.33560516227985,73.28253856122534,49,STARLINK-200,0,76,200
VCG,1.0,0.6929891181869914,1.4066696166992188e-05,99.54623082596957,68.98445471892735,49,STARLINK-200,0,76,200
HoldBack,0.9457808802394332,0.7116824104269397,1.3113021850585938e-05,94.14892181510331,70.84530150314255,49,STARLINK-200,0,76,200
LIA,0.9414690176491111,0.8341810231929953,9.512901306152344e-05,93.98237832084826,83.27232764978328,12,STARLINK-200,0,77,200
VCG,1.0,0.7530232950366988,1.2159347534179688e-05,99.82524815901678,75.17073729655897,12,STARLINK-200,0,77,200
HoldBack,0.8914788590805736,0.6646756765524066,1.3113021850585938e-05,88.9920983362354,66.35141435710635,12,STARLINK-200,0,77,200
LIA,0.931531082682214,0.7911764407816438,9.417533874511719e-05,92.59582363554571,78.6443260318002,9,STARLINK-200,0,78,200
VCG,1.0,0.5722918010546215,1.1682510375976562e-05,99.40175411960377,56.886808893096685,9,STARLINK-200,0,78,200
HoldBack,0.9427520534366359,0.6570141226862832,1.3113021850585938e-05,93.71120781146003,65.30835627636911,9,STARLINK-200,0,78,200
LIA,0.8957868335625064,0.7439989659367549,9.584426879882812e-05,89.37973407696173,74.23465855654543,176,STARLINK-200,0,79,200
VCG,1.0,0.7588058570261438,1.1920928955078125e-05,99.7779055553901,75.71205913723142,176,STARLINK-200,0,79,200
HoldBack,0.8151276151343343,0.6578698463496979,1.3113021850585938e-05,81.33172619846398,65.64087539681915,176,STARLINK-200,0,79,200
LIA,0.9075151765390608,0.722303825283621,9.322166442871094e-05,90.53562071660083,72.05854718310947,84,STARLINK-200,0,80,200
VCG,1.0,0.7488683830123185,1.1682510375976562e-05,99.76210101727598,74.70868327471904,198,STARLINK-200,0,80,200
HoldBack,0.904203371942515,0.7181354455073504,1.2159347534179688e-05,90.20522813189075,71.64270085879079,198,STARLINK-200,0,80,200
LIA,0.9605339558312719,0.8465012954219939,9.298324584960938e-05,95.64691846709938,84.29190857230233,64,STARLINK-200,0,81,200
VCG,1.0,0.7169389938451394,1.1920928955078125e-05,99.57682171092428,71.39050636772689,64,STARLINK-200,0,81,200
HoldBack,0.9117300028139649,0.5656873945537351,1.1920928955078125e-05,90.78717593870667,56.329352831594555,64,STARLINK-200,0,81,200
LIA,0.8564701794068874,0.6781729873515259,9.274482727050781e-05,85.52044978189187,67.71707912632243,51,STARLINK-200,0,82,200
VCG,1.0,0.659318087110825,1.2874603271484375e-05,99.85222117262212,65.83437545730024,51,STARLINK-200,0,82,200
HoldBack,0.9231811054082624,0.6832831726875148,1.2874603271484375e-05,92.18168391961159,68.22734248272468,51,STARLINK-200,0,82,200
LIA,0.9380332891669082,0.6879815013535012,9.322166442871094e-05,93.73129462689971,68.7453180456879,70,STARLINK-200,0,83,200
VCG,1.0,0.5809995652087212,1.1920928955078125e-05,99.92320710722848,58.05533988356075,70,STARLINK-200,0,83,200
HoldBack,0.9395444152206877,0.5410972676103357,1.1920928955078125e-05,93.88229118853664,54.068174336583006,70,STARLINK-200,0,83,200
LIA,0.96663532434171,0.7149466621951033,9.179115295410156e-05,96.21152245755762,71.16034880329269,87,STARLINK-200,0,84,200
VCG,1.0,0.6778950649350275,1.2159347534179688e-05,99.53238831105081,67.47251483725816,44,STARLINK-200,0,84,200
HoldBack,0.9096516575889346,0.5523702604023547,1.2874603271484375e-05,90.53980201093287,54.97873124984342,44,STARLINK-200,0,84,200
LIA,0.9329046100569177,0.7845794270700954,9.202957153320312e-05,93.10479820183139,78.30179896550511,45,STARLINK-200,0,85,200
VCG,1.0,0.7325829112194421,1.2159347534179688e-05,99.80098415008469,73.11249551123444,45,STARLINK-200,0,85,200
HoldBack,0.8024656631580088,0.745695600946081,1.2874603271484375e-05,80.08686292981963,74.42115485080771,45,STARLINK-200,0,85,200
LIA,0.923155373071689,0.6785962846835186,9.393692016601562e-05,92.22648451314365,67.79416722864185,132,STARLINK-200,0,86,200
VCG,1.0,0.728459195527899,1.1920928955078125e-05,99.90353433818086,72.77564825438506,132,STARLINK-200,0,86,200
HoldBack,0.9219497357911347,0.7337672841064609,1.1920928955078125e-05,92.1060370876864,73.30594506396352,132,STARLINK-200,0,86,200
LIA,0.9320974182046718,0.8206514918684844,9.179115295410156e-05,92.54557609589014,81.48039422231706,192,STARLINK-200,0,87,200
VCG,1.0,0.5572734607559244,1.5020370483398438e-05,99.28745031194669,55.33026104497042,192,STARLINK-200,0,87,200
HoldBack,0.9156746552272989,0.7206372598039545,1.2874603271484375e-05,90.91500183278934,71.55023612572255,192,STARLINK-200,0,87,200
LIA,0.9401536020959769,0.7122819578035666,9.393692016601562e-05,93.85522633641547,71.10687468086121,48,STARLINK-200,0,88,200
VCG,1.0,0.7442463653513541,1.2159347534179688e-05,99.82967264835744,74.29787102275552,48,STARLINK-200,0,88,200
HoldBack,0.8626905871625798,0.7236171193019809,1.2874603271484375e-05,86.12211891325963,72.23846014266417,48,STARLINK-200,0,88,200
LIA,0.9283189507561644,0.7059101832050445,9.393692016601562e-05,92.49477914420595,70.33466939138965,51,STARLINK-200,0,89,200
VCG,1.0,0.6516986784150913,1.0967254638671875e-05,99.63685333458302,64.93320563958603,51,STARLINK-200,0,89,200
HoldBack,0.943144827481506,0.7009552139078963,1.2874603271484375e-05,93.97198284904542,69.84097184225233,51,STARLINK-200,0,89,200
LIA,0.9004898409824088,0.7121727165711635,0.000102996826171875,89.04234719784517,70.42115014265988,165,STARLINK-200,0,90,200
VCG,1.0,0.738186949820337,1.3113021850585938e-05,98.8821229795358,72.99349275402298,165,STARLINK-200,0,90,200
HoldBack,0.8018336365147267,0.5733860572146927,1.4066696166992188e-05,79.28701225497761,56.697630624254394,165,STARLINK-200,0,90,200
LIA,0.8801686045026696,0.7476730087572195,9.608268737792969e-05,87.59893803817663,74.4122901361021,160,STARLINK-200,0,91,200
VCG,1.0,0.7951240771441426,1.2874603271484375e-05,99.52517914186852,79.13486621778367,160,STARLINK-200,0,91,200
HoldBack,0.9360706963652902,0.6648662894368498,1.3113021850585938e-05,93.16260374520911,66.17093656159189,160,STARLINK-200,0,91,200
LIA,0.9464352103726095,0.7921027940068006,9.512901306152344e-05,94.46745005350334,79.0629197962936,164,STARLINK-200,0,92,200
VCG,1.0,0.6694566273705455,1.2874603271484375e-05,99.81396403913556,66.8211197301246,164,STARLINK-200,0,92,200
HoldBack,0.9286096906462911,0.6275336414430551,1.4066696166992188e-05,92.6882142685617,62.63662032034489,164,STARLINK-200,0,92,200
LIA,0.8878783369846331,0.7799961003090855,9.393692016601562e-05,88.1116051781777,77.40554709821906,30,STARLINK-200,0,93,200
VCG,1.0,0.5744123078016412,1.2874603271484375e-05,99.23837704771333,57.00374518246643,30,STARLINK-200,0,93,200
HoldBack,0.8499296560824154,0.7446850758011202,1.4066696166992188e-05,84.34563967434006,73.90133833415655,30,STARLINK-200,0,93,200
LIA,0.9343519366440123,0.722563118936785,9.393692016601562e-05,93.199151633937,72.07377332438416,138,STARLINK-200,0,94,200
VCG,1.0,0.7007289766875184,1.1920928955078125e-05,99.74737353110004,69.8958749817154,138,STARLINK-200,0,94,200
HoldBack,0.922330474839047,0.5753103454942757,1.2636184692382812e-05,92.00004239288728,57.385695928323734,138,STARLINK-200,0,94,200
LIA,0.9158945083236465,0.7741054628932826,9.489059448242188e-05,90.88166784404207,76.81233473458683,177,STARLINK-200,0,95,200
VCG,1.0,0.553237679403245,1.1920928955078125e-05,99.22722215070596,54.89623811628683,177,STARLINK-200,0,95,200
HoldBack,0.8983129812948125,0.677411598313887,1.3828277587890625e-05,89.13710175580333,67.21767115335685,177,STARLINK-200,0,95,200
LIA,0.8610701009410052,0.7986701641754473,9.489059448242188e-05,84.98302340336248,78.8244826751215,126,STARLINK-200,0,96,200
VCG,1.0,0.7712579940449071,1.3113021850585938e-05,98.69466296703402,76.11904778289284,158,STARLINK-200,0,96,200
HoldBack,0.8242524987038292,0.7135258970974735,1.4066696166992188e-05,81.34932255931007,70.42119793228575,158,STARLINK-200,0,96,200
LIA,0.9137091067792664,0.7090101608821663,9.393692016601562e-05,91.20909715329206,70.77545377053494,11,STARLINK-200,0,97,200
VCG,1.0,0.6274054096912925,1.1920928955078125e-05,99.82290476976316,62.629430463648134,11,STARLINK-200,0,97,200
HoldBack,0.8603024504615273,0.5716143369390777,1.3113021850585938e-05,85.87788958561492,57.06020352130086,11,STARLINK-200,0,97,200
LIA,0.8912248078911886,0.662547205064583,0.00010013580322265625,88.56550970562115,65.84066152671966,50,STARLINK-200,0,98,200
VCG,1.0,0.6517662577518198,1.2874603271484375e-05,99.37504984313037,64.76930435015765,50,STARLINK-200,0,98,200
HoldBack,0.8281835254820595,0.6012283158702808,1.2874603271484375e-05,82.3007791240391,59.747093856710485,50,STARLINK-200,0,98,200
LIA,0.9445881072836476,0.8363938560571412,9.608268737792969e-05,93.84211766493789,83.09332930313523,98,STARLINK-200,0,99,200
VCG,1.0,0.6142213722187987,1.3113021850585938e-05,99.34713018439297,61.02113062785748,110,STARLINK-200,0,99,200
HoldBack,0.9047120566492125,0.5855714544181645,1.4066696166992188e-05,89.88054647131922,58.17484351434572,110,STARLINK-200,0,99,200
LIA,0.872227559363611,0.6749251108456032,9.608268737792969e-05,86.38307112765658,66.84276738349709,76,STARLINK-200,1,0,200
VCG,1.0,0.5514331325984232,1.1920928955078125e-05,99.03730993169127,54.612454059753446,76,STARLINK-200,1,0,200
HoldBack,0.8578506498516051,0.6415607067837521,1.4781951904296875e-05,84.95922068445617,63.53844655773736,76,STARLINK-200,1,0,200
LIA,0.8934000422099221,0.7243590411641293,9.298324584960938e-05,88.81599574219291,72.0110437388311,196,STARLINK-200,1,1,200
VCG,1.0,0.561312828446886,1.1920928955078125e-05,99.41346714344998,55.802054428001476,196,STARLINK-200,1,1,200
HoldBack,0.8830609404660854,0.5675779590257622,1.4066696166992188e-05,87.78814979068922,56.42489278095401,196,STARLINK-200,1,1,200
LIA,0.9226241863889418,0.6807581888356632,9.393692016601562e-05,91.2659049489414,67.34054132989917,126,STARLINK-200,1,2,200
VCG,1.0,0.6271333811300682,1.2636184692382812e-05,98.91991375832771,62.03597997635481,126,STARLINK-200,1,2,200
HoldBack,0.9184059912536784,0.7121770450110567,1.2874603271484375e-05,90.84864144994533,70.4484918731544,126,STARLINK-200,1,2,200
LIA,0.9736195154185004,0.8487061330213773,9.512901306152344e-05,96.87869697962506,84.44935930683894,174,STARLINK-200,1,3,200
VCG,1.0,0.5901161388432834,1.3113021850585938e-05,99.50365152446922,58.71871063842737,151,STARLINK-200,1,3,200
HoldBack,0.851082963897436,0.5856769099989179,1.3113021850585938e-05,84.68586265806289,58.27699115846025,151,STARLINK-200,1,3,200
LIA,0.9267351728888451,0.7528183715217706,9.393692016601562e-05,92.33816233941499,75.00941696750398,80,STARLINK-200,1,4,200
VCG,1.0,0.7186628167839136,1.2874603271484375e-05,99.63813292159384,71.60622126452263,80,STARLINK-200,1,4,200
HoldBack,0.8882605712149112,0.6015939608315701,1.3828277587890625e-05,88.50462486372219,59.9416990341641,80,STARLINK-200,1,4,200
LIA,0.9709539633866067,0.6561137233156213,9.489059448242188e-05,96.74438958969874,65.37418256391645,128,STARLINK-200,1,5,200
VCG,1.0,0.5835580854890592,1.2874603271484375e-05,99.63849290265252,58.144848159287115,128,STARLINK-200,1,5,200
HoldBack,0.9031428570542358,0.5991432746857204,1.3113021850585938e-05,89.98779315267979,59.697732922445134,128,STARLINK-200,1,5,200
LIA,0.9172158400030486,0.7599517479246259,9.393692016601562e-05,91.1789976222199,75.545619247909,130,STARLINK-200,1,6,200
VCG,1.0,0.5645972686195231,1.3113021850585938e-05,99.40844198887456,56.12573482464089,130,STARLINK-200,1,6,200
HoldBack,0.9144228933333229,0.734786817939137,1.3113021850585938e-05,90.90135514522446,73.04401276529244,130,STARLINK-200,1,6,200
LIA,0.9014869796282593,0.7895050224940205,9.489059448242188e-05,89.75742523625033,78.6078330930225,62,STARLINK-200,1,7,200
VCG,1.0,0.6945099210088528,1.3113021850585938e-05,99.56596963082379,69.14955370347326,177,STARLINK-200,1,7,200
HoldBack,0.9277339285354423,0.7399906225308456,1.2874603271484375e-05,92.3707281540447,73.67788385000055,177,STARLINK-200,1,7,200
LIA,0.9544396171231995,0.8424941797077186,9.417533874511719e-05,95.12790491686695,83.97043121681794,192,STARLINK-200,1,8,200
VCG,1.0,0.7608461590910336,1.2159347534179688e-05,99.6688561646198,75.83266639384766,192,STARLINK-200,1,8,200
HoldBack,0.8642031941047754,0.7041379028729232,1.4066696166992188e-05,86.13414385023387,70.18061936149842,192,STARLINK-200,1,8,200
LIA,0.9596210197228212,0.8491421500329127,9.512901306152344e-05,95.92721234523937,84.88334213544861,197,STARLINK-200,1,9,200
VCG,1.0,0.6748895351799239,1.3113021850585938e-05,99.96364228552139,67.46441607696771,197,STARLINK-200,1,9,200
HoldBack,0.8521228216899351,0.6591151053217962,1.3113021850585938e-05,85.1813009307418,65.88754661337178,197,STARLINK-200,1,9,200
LIA,0.8547254170895058,0.6938839756425048,9.393692016601562e-05,85.08332461449163,69.0724229840036,122,STARLINK-200,1,10,200
VCG,1.0,0.6159855228984483,5.7220458984375e-05,99.54462908592996,61.31805039922865,122,STARLINK-200,1,10,200
HoldBack,0.8442116225766726,0.7400462070840146,2.5033950805664062e-05,84.03673283942597,73.66762519062755,122,STARLINK-200,1,10,200
LIA,0.8703779462594416,0.8222317930543395,0.00010395050048828125,85.79366069746611,81.04786635637707,187,STARLINK-200,1,11,200
VCG,1.0,0.7058689760980184,1.2874603271484375e-05,98.57058197094162,69.57791576921434,187,STARLINK-200,1,11,200
HoldBack,0.9390424887195622,0.5786968653611582,1.3113021850585938e-05,92.56196460852863,57.042486803409005,187,STARLINK-200,1,11,200
LIA,0.9065217975203612,0.7870563409773003,9.703636169433594e-05,90.3835031811619,78.4723649150617,38,STARLINK-200,1,12,200
VCG,1.0,0.5728939110863757,1.2159347534179688e-05,99.70361819030812,57.119595774508326,78,STARLINK-200,1,12,200
HoldBack,0.8740209477555643,0.5124125823852241,1.3113021850585938e-05,87.14305086535202,51.08938847004619,78,STARLINK-200,1,12,200
LIA,0.8978601394264597,0.7577036845637662,9.393692016601562e-05,89.58053362897125,75.59696373114167,121,STARLINK-200,1,13,200
VCG,1.0,0.7019000647959677,1.3113021850585938e-05,99.77114440807453,70.02937272479537,121,STARLINK-200,1,13,200
HoldBack,0.8228881743930593,0.701984375056646,1.3828277587890625e-05,82.10049487906674,70.03778445598859,121,STARLINK-200,1,13,200
LIA,0.913815954451745,0.6783573981692314,9.918212890625e-05,91.15976437818146,67.6710668926812,146,STARLINK-200,1,14,200
VCG,1.0,0.568803866607098,1.3113021850585938e-05,99.75724754430871,56.74230812528423,146,STARLINK-200,1,14,200
HoldBack,0.8497034939985033,0.6608626489379883,1.3113021850585938e-05,84.76408179007272,65.92583886289448,146,STARLINK-200,1,14,200
LIA,0.8866463547891935,0.6967472273283242,9.5367431640625e-05,87.91854213514455,69.08842531470701,39,STARLINK-200,1,15,200
VCG,1.0,0.5774553498827864,1.2159347534179688e-05,99.15852206491934,57.259619052857985,39,STARLINK-200,1,15,200
HoldBack,0.824323386485692,0.6364338993630163,1.3113021850585938e-05,81.73868870747053,63.107844852850306,39,STARLINK-200,1,15,200
LIA,0.9495642644131872,0.7439238865289095,9.441375732421875e-05,94.95514020931493,74.39138097100242,12,STARLINK-200,1,16,200
VCG,1.0,0.7564708213884024,1.1920928955078125e-05,99.99864545028494,75.64605746150467,12,STARLINK-200,1,16,200
HoldBack,0.9171534135864408,0.7142378522548394,1.3113021850585938e-05,91.71409902874903,71.42281775480468,12,STARLINK-200,1,16,200
LIA,0.9134917143116462,0.6800333124390427,9.393692016601562e-05,91.04061973888066,67.77363520389078,189,STARLINK-200,1,17,200
VCG,1.0,0.5863380278137373,1.2159347534179688e-05,99.6622282529224,58.435754361341054,189,STARLINK-200,1,17,200
HoldBack,0.8363626343413098,0.6342957740410099,1.2874603271484375e-05,83.35376376593909,63.21533021233922,189,STARLINK-200,1,17,200
LIA,0.9004414833793827,0.650536368384787,9.393692016601562e-05,88.63256112159986,64.03381618569313,37,STARLINK-200,1,18,200
VCG,1.0,0.5663483793073291,1.2159347534179688e-05,98.43233875560611,55.746995525667515,37,STARLINK-200,1,18,200
HoldBack,0.891089384639604,0.5329177873961206,1.3113021850585938e-05,87.71201217037009,52.45634417786302,37,STARLINK-200,1,18,200
LIA,0.870962850468434,0.7713635648794592,9.417533874511719e-05,86.49777608467977,76.60629024411183,33,STARLINK-200,1,19,200
VCG,1.0,0.6939482241554429,1.1682510375976562e-05,99.31281918414577,68.91795450870856,33,STARLINK-200,1,19,200
HoldBack,0.8799184428409822,0.7348009699770257,1.3113021850585938e-05,87.38718121066157,72.97515586766328,33,STARLINK-200,1,19,200
LIA,0.8692238517962515,0.8374853672725764,9.584426879882812e-05,86.85072293640778,83.67949112990495,62,STARLINK-200,1,20,200
VCG,1.0,0.6210751975614371,1.2159347534179688e-05,99.91755605524482,62.056315866867145,62,STARLINK-200,1,20,200
HoldBack,0.8366127132307497,0.5606668343245099,1.2636184692382812e-05,83.59229767076388,56.02045984693588,62,STARLINK-200,1,20,200
LIA,0.9466852181608008,0.8407939823711011,9.393692016601562e-05,93.82395498010897,83.32930021110069,25,STARLINK-200,1,21,200
VCG,1.0,0.645059018068869,1.3113021850585938e-05,99.107869416603,63.93042492877162,25,STARLINK-200,1,21,200
HoldBack,0.8858784029238438,0.7025882709809902,1.2636184692382812e-05,87.79752107596512,69.63202661402086,25,STARLINK-200,1,21,200
LIA,0.8774522007365617,0.6783346586775012,9.393692016601562e-05,87.6973377923091,67.79644936594295,142,STARLINK-200,1,22,200
VCG,1.0,0.7858679377877842,1.3828277587890625e-05,99.94543032508565,78.54390922088773,77,STARLINK-200,1,22,200
